,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1871,Shot Chart Detail,0022100168,369,101108,Chris Paul,1610612756,Phoenix Suns,3,9,40,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-33,168,1,0,20211110,PHX,POR
1872,Shot Chart Detail,0022100168,371,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,80,238,1,0,20211110,PHX,POR
1873,Shot Chart Detail,0022100168,373,1626164,Devin Booker,1610612756,Phoenix Suns,3,9,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-196,145,1,0,20211110,PHX,POR
1874,Shot Chart Detail,0022100168,375,203496,Robert Covington,1610612757,Portland Trail Blazers,3,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-105,272,1,0,20211110,PHX,POR
1875,Shot Chart Detail,0022100168,377,203109,Jae Crowder,1610612756,Phoenix Suns,3,8,53,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,0,20211110,PHX,POR
1876,Shot Chart Detail,0022100168,379,203109,Jae Crowder,1610612756,Phoenix Suns,3,8,50,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,PHX,POR
1877,Shot Chart Detail,0022100168,387,1626181,Norman Powell,1610612757,Portland Trail Blazers,3,8,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,42,1,0,20211110,PHX,POR
1878,Shot Chart Detail,0022100168,390,203468,CJ McCollum,1610612757,Portland Trail Blazers,3,8,30,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,50,1,1,20211110,PHX,POR
1879,Shot Chart Detail,0022100168,392,1628969,Mikal Bridges,1610612756,Phoenix Suns,3,8,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,184,1,0,20211110,PHX,POR
1880,Shot Chart Detail,0022100168,403,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,7,47,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,38,1,1,20211110,PHX,POR
1881,Shot Chart Detail,0022100168,411,203468,CJ McCollum,1610612757,Portland Trail Blazers,3,7,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,119,78,1,0,20211110,PHX,POR
1882,Shot Chart Detail,0022100168,416,1626164,Devin Booker,1610612756,Phoenix Suns,3,6,40,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,22,56,1,0,20211110,PHX,POR
1883,Shot Chart Detail,0022100168,425,101108,Chris Paul,1610612756,Phoenix Suns,3,6,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,99,152,1,0,20211110,PHX,POR
1884,Shot Chart Detail,0022100168,427,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,13,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-170,67,1,1,20211110,PHX,POR
1885,Shot Chart Detail,0022100168,429,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,5,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-42,46,1,1,20211110,PHX,POR
1886,Shot Chart Detail,0022100168,431,1626181,Norman Powell,1610612757,Portland Trail Blazers,3,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,145,241,1,0,20211110,PHX,POR
1887,Shot Chart Detail,0022100168,433,1626181,Norman Powell,1610612757,Portland Trail Blazers,3,5,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20211110,PHX,POR
1888,Shot Chart Detail,0022100168,435,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,5,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,215,1,1,20211110,PHX,POR
1889,Shot Chart Detail,0022100168,437,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-40,267,1,1,20211110,PHX,POR
1890,Shot Chart Detail,0022100168,438,101108,Chris Paul,1610612756,Phoenix Suns,3,4,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,13,157,1,1,20211110,PHX,POR
1891,Shot Chart Detail,0022100168,439,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,23,1,0,20211110,PHX,POR
1892,Shot Chart Detail,0022100168,449,1628969,Mikal Bridges,1610612756,Phoenix Suns,3,4,20,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,8,1,0,20211110,PHX,POR
1893,Shot Chart Detail,0022100168,451,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,13,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,6,121,1,1,20211110,PHX,POR
1894,Shot Chart Detail,0022100168,452,1626166,Cameron Payne,1610612756,Phoenix Suns,3,4,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-40,72,1,1,20211110,PHX,POR
1895,Shot Chart Detail,0022100168,453,1629014,Anfernee Simons,1610612757,Portland Trail Blazers,3,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-132,233,1,0,20211110,PHX,POR
1896,Shot Chart Detail,0022100168,455,1626164,Devin Booker,1610612756,Phoenix Suns,3,3,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,102,113,1,1,20211110,PHX,POR
1897,Shot Chart Detail,0022100168,456,1629014,Anfernee Simons,1610612757,Portland Trail Blazers,3,3,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,26,1,0,20211110,PHX,POR
1898,Shot Chart Detail,0022100168,459,1629661,Cameron Johnson,1610612756,Phoenix Suns,3,3,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,29,1,0,20211110,PHX,POR
1899,Shot Chart Detail,0022100168,461,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,143,99,1,1,20211110,PHX,POR
1900,Shot Chart Detail,0022100168,462,1629661,Cameron Johnson,1610612756,Phoenix Suns,3,2,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,19,1,0,20211110,PHX,POR
1901,Shot Chart Detail,0022100168,464,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,2,29,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,PHX,POR
1902,Shot Chart Detail,0022100168,465,203469,Cody Zeller,1610612757,Portland Trail Blazers,3,2,18,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-20,57,1,0,20211110,PHX,POR
1903,Shot Chart Detail,0022100168,468,1626204,Larry Nance Jr.,1610612757,Portland Trail Blazers,3,2,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,153,-16,1,1,20211110,PHX,POR
1904,Shot Chart Detail,0022100168,476,1626166,Cameron Payne,1610612756,Phoenix Suns,3,2,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,15,1,1,20211110,PHX,POR
1905,Shot Chart Detail,0022100168,477,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,1,37,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,56,175,1,0,20211110,PHX,POR
1906,Shot Chart Detail,0022100168,479,1629014,Anfernee Simons,1610612757,Portland Trail Blazers,3,1,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,152,148,1,0,20211110,PHX,POR
1907,Shot Chart Detail,0022100168,481,1628969,Mikal Bridges,1610612756,Phoenix Suns,3,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,21,1,1,20211110,PHX,POR
1908,Shot Chart Detail,0022100168,491,1628969,Mikal Bridges,1610612756,Phoenix Suns,3,0,36,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,6,1,0,20211110,PHX,POR
1909,Shot Chart Detail,0022100168,494,203994,Jusuf Nurkic,1610612757,Portland Trail Blazers,3,0,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20211110,PHX,POR
1910,Shot Chart Detail,0022100168,496,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,0,2,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-39,80,1,0,20211110,PHX,POR
1911,Shot Chart Detail,0022100168,510,1626166,Cameron Payne,1610612756,Phoenix Suns,4,11,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-44,171,1,0,20211110,PHX,POR
1912,Shot Chart Detail,0022100168,512,1629642,Nassir Little,1610612757,Portland Trail Blazers,4,11,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,186,190,1,0,20211110,PHX,POR
1913,Shot Chart Detail,0022100168,514,1626166,Cameron Payne,1610612756,Phoenix Suns,4,11,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,38,250,1,0,20211110,PHX,POR
1914,Shot Chart Detail,0022100168,516,201580,JaVale McGee,1610612756,Phoenix Suns,4,11,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,13,1,1,20211110,PHX,POR
1915,Shot Chart Detail,0022100168,517,1626204,Larry Nance Jr.,1610612757,Portland Trail Blazers,4,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,93,244,1,1,20211110,PHX,POR
1916,Shot Chart Detail,0022100168,520,201580,JaVale McGee,1610612756,Phoenix Suns,4,10,37,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,1,20211110,PHX,POR
1917,Shot Chart Detail,0022100168,522,203468,CJ McCollum,1610612757,Portland Trail Blazers,4,10,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,0,20211110,PHX,POR
1918,Shot Chart Detail,0022100168,524,1626204,Larry Nance Jr.,1610612757,Portland Trail Blazers,4,10,19,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,PHX,POR
1919,Shot Chart Detail,0022100168,526,101108,Chris Paul,1610612756,Phoenix Suns,4,10,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-103,103,1,0,20211110,PHX,POR
1920,Shot Chart Detail,0022100168,530,203468,CJ McCollum,1610612757,Portland Trail Blazers,4,9,55,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20211110,PHX,POR
1921,Shot Chart Detail,0022100168,531,1626166,Cameron Payne,1610612756,Phoenix Suns,4,9,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,0,20211110,PHX,POR
1922,Shot Chart Detail,0022100168,538,101108,Chris Paul,1610612756,Phoenix Suns,4,9,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,113,135,1,0,20211110,PHX,POR
1923,Shot Chart Detail,0022100168,540,1629014,Anfernee Simons,1610612757,Portland Trail Blazers,4,8,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,25,1,0,20211110,PHX,POR
1924,Shot Chart Detail,0022100168,543,1626204,Larry Nance Jr.,1610612757,Portland Trail Blazers,4,8,54,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-3,1,1,20211110,PHX,POR
1925,Shot Chart Detail,0022100168,545,201580,JaVale McGee,1610612756,Phoenix Suns,4,8,30,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,52,1,0,20211110,PHX,POR
1926,Shot Chart Detail,0022100168,547,201580,JaVale McGee,1610612756,Phoenix Suns,4,8,24,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,PHX,POR
1927,Shot Chart Detail,0022100168,548,1629642,Nassir Little,1610612757,Portland Trail Blazers,4,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,151,1,0,20211110,PHX,POR
1928,Shot Chart Detail,0022100168,550,201580,JaVale McGee,1610612756,Phoenix Suns,4,7,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,-4,1,0,20211110,PHX,POR
1929,Shot Chart Detail,0022100168,552,203468,CJ McCollum,1610612757,Portland Trail Blazers,4,7,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,175,1,1,20211110,PHX,POR
1930,Shot Chart Detail,0022100168,565,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,123,21,1,0,20211110,PHX,POR
1931,Shot Chart Detail,0022100168,569,101108,Chris Paul,1610612756,Phoenix Suns,4,7,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,51,163,1,1,20211110,PHX,POR
1932,Shot Chart Detail,0022100168,583,203109,Jae Crowder,1610612756,Phoenix Suns,4,6,33,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,49,87,1,1,20211110,PHX,POR
1933,Shot Chart Detail,0022100168,585,203468,CJ McCollum,1610612757,Portland Trail Blazers,4,6,21,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-16,105,1,1,20211110,PHX,POR
1934,Shot Chart Detail,0022100168,586,1626163,Frank Kaminsky,1610612756,Phoenix Suns,4,6,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,1,20211110,PHX,POR
1935,Shot Chart Detail,0022100168,587,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-157,222,1,0,20211110,PHX,POR
1936,Shot Chart Detail,0022100168,589,203109,Jae Crowder,1610612756,Phoenix Suns,4,5,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,155,1,1,20211110,PHX,POR
1937,Shot Chart Detail,0022100168,594,1626181,Norman Powell,1610612757,Portland Trail Blazers,4,5,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,0,1,1,20211110,PHX,POR
1938,Shot Chart Detail,0022100168,598,1626163,Frank Kaminsky,1610612756,Phoenix Suns,4,4,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20211110,PHX,POR
1939,Shot Chart Detail,0022100168,607,101108,Chris Paul,1610612756,Phoenix Suns,4,4,6,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,127,92,1,0,20211110,PHX,POR
1940,Shot Chart Detail,0022100168,609,203468,CJ McCollum,1610612757,Portland Trail Blazers,4,3,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,209,1,0,20211110,PHX,POR
1941,Shot Chart Detail,0022100168,611,203496,Robert Covington,1610612757,Portland Trail Blazers,4,3,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,188,1,1,20211110,PHX,POR
1942,Shot Chart Detail,0022100168,613,203109,Jae Crowder,1610612756,Phoenix Suns,4,3,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,51,1,1,20211110,PHX,POR
1943,Shot Chart Detail,0022100168,618,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,3,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-6,1,1,20211110,PHX,POR
1944,Shot Chart Detail,0022100168,619,203109,Jae Crowder,1610612756,Phoenix Suns,4,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,194,1,0,20211110,PHX,POR
1945,Shot Chart Detail,0022100168,621,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,23,1,1,20211110,PHX,POR
1946,Shot Chart Detail,0022100168,622,1626164,Devin Booker,1610612756,Phoenix Suns,4,2,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,0,20211110,PHX,POR
1947,Shot Chart Detail,0022100168,624,1628969,Mikal Bridges,1610612756,Phoenix Suns,4,2,23,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,66,1,1,20211110,PHX,POR
1948,Shot Chart Detail,0022100168,627,101108,Chris Paul,1610612756,Phoenix Suns,4,1,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,13,247,1,1,20211110,PHX,POR
1949,Shot Chart Detail,0022100168,631,1626181,Norman Powell,1610612757,Portland Trail Blazers,4,1,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,200,1,1,20211110,PHX,POR
1950,Shot Chart Detail,0022100168,633,101108,Chris Paul,1610612756,Phoenix Suns,4,1,18,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,140,116,1,1,20211110,PHX,POR
1951,Shot Chart Detail,0022100168,636,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,36,1,1,20211110,PHX,POR
1952,Shot Chart Detail,0022100168,638,203496,Robert Covington,1610612757,Portland Trail Blazers,4,0,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-6,1,1,20211110,PHX,POR
1953,Shot Chart Detail,0022100168,640,101108,Chris Paul,1610612756,Phoenix Suns,4,0,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,59,251,1,0,20211110,PHX,POR
1954,Shot Chart Detail,0022100168,642,1626181,Norman Powell,1610612757,Portland Trail Blazers,4,0,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,196,1,1,20211110,PHX,POR
1955,Shot Chart Detail,0022100169,9,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,11,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,89,176,1,1,20211110,GSW,MIN
1956,Shot Chart Detail,0022100169,10,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,11,19,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,6,122,1,1,20211110,GSW,MIN
1957,Shot Chart Detail,0022100169,12,1626172,Kevon Looney,1610612744,Golden State Warriors,1,11,1,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-4,83,1,0,20211110,GSW,MIN
1958,Shot Chart Detail,0022100169,14,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,10,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,29,246,1,0,20211110,GSW,MIN
1959,Shot Chart Detail,0022100169,18,1626156,D'Angelo Russell,1610612750,Minnesota Timberwolves,1,10,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-184,200,1,0,20211110,GSW,MIN
1960,Shot Chart Detail,0022100169,20,1629673,Jordan Poole,1610612744,Golden State Warriors,1,10,25,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,43,1,0,20211110,GSW,MIN
1961,Shot Chart Detail,0022100169,23,1629673,Jordan Poole,1610612744,Golden State Warriors,1,10,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,156,227,1,0,20211110,GSW,MIN
1962,Shot Chart Detail,0022100169,25,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,10,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-1,1,1,20211110,GSW,MIN
1963,Shot Chart Detail,0022100169,27,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,10,3,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,43,1,1,20211110,GSW,MIN
1964,Shot Chart Detail,0022100169,28,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,9,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,1,20211110,GSW,MIN
1965,Shot Chart Detail,0022100169,30,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,9,31,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,26,1,1,20211110,GSW,MIN
1966,Shot Chart Detail,0022100169,31,1629673,Jordan Poole,1610612744,Golden State Warriors,1,9,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-4,1,1,20211110,GSW,MIN
1967,Shot Chart Detail,0022100169,33,1630183,Jaden McDaniels,1610612750,Minnesota Timberwolves,1,9,2,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,80,1,1,20211110,GSW,MIN
1968,Shot Chart Detail,0022100169,35,1629673,Jordan Poole,1610612744,Golden State Warriors,1,8,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,229,78,1,0,20211110,GSW,MIN
1969,Shot Chart Detail,0022100169,37,1626156,D'Angelo Russell,1610612750,Minnesota Timberwolves,1,8,35,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-9,95,1,1,20211110,GSW,MIN
1970,Shot Chart Detail,0022100169,45,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,8,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,67,1,1,20211110,GSW,MIN
1971,Shot Chart Detail,0022100169,48,1629673,Jordan Poole,1610612744,Golden State Warriors,1,7,54,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,28,1,0,20211110,GSW,MIN
1972,Shot Chart Detail,0022100169,63,1626172,Kevon Looney,1610612744,Golden State Warriors,1,7,53,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,0,20211110,GSW,MIN
1973,Shot Chart Detail,0022100169,50,1626172,Kevon Looney,1610612744,Golden State Warriors,1,7,47,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,GSW,MIN
1974,Shot Chart Detail,0022100169,60,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,7,15,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,21,42,1,1,20211110,GSW,MIN
1975,Shot Chart Detail,0022100169,62,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,7,0,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,48,1,0,20211110,GSW,MIN
1976,Shot Chart Detail,0022100169,76,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,6,37,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,42,1,0,20211110,GSW,MIN
1977,Shot Chart Detail,0022100169,84,201976,Patrick Beverley,1610612750,Minnesota Timberwolves,1,6,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,45,82,1,0,20211110,GSW,MIN
1978,Shot Chart Detail,0022100169,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,217,1,0,20211110,GSW,MIN
1979,Shot Chart Detail,0022100169,88,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,5,57,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,66,1,0,20211110,GSW,MIN
1980,Shot Chart Detail,0022100169,90,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,210,164,1,0,20211110,GSW,MIN
